6 8
30.0 0.0 1
15.013790670246173 12.986397592385165 1
-14.972405980668594 12.998337000843986 1
-29.999961951826187 0.023889793747302424 1
-15.055137276669285 -12.974425243345491 1
14.930983312910676 -13.010243438437104 1
30.0 0.0 0
21.22164807501599 10.60237771658049 0
0.0238898013219979 14.99999524397752 0
-21.187849344600156 10.619263629726483 0
-29.999961951826187 0.023889793747302424 0
-21.255392975768185 -10.58546491002715 0
-0.07166934336844616 -14.99995719581577 0
21.153996870252683 -10.636122606633252 0
